ngay,nam,thang,gia_ruot_trang_vnd_kg,gia_ruot_do_vnd_kg,xu_huong
2023-06-24,2023,6,8900,17900,cao
2023-06-25,2023,6,8900,17500,cao
2023-06-26,2023,6,8700,17600,cao
2023-06-27,2023,6,8700,17400,cao
2023-06-28,2023,6,8500,17600,cao
2023-06-29,2023,6,8500,17500,cao
2023-06-30,2023,6,8500,17100,cao
2023-07-01,2023,7,8300,17300,cao
2023-07-02,2023,7,8400,17100,cao
2023-07-03,2023,7,8100,17400,cao
2023-07-04,2023,7,7900,17200,cao
2023-07-05,2023,7,7800,17400,cao
2023-07-06,2023,7,7600,17500,cao
2023-07-07,2023,7,7500,17000,cao
2023-07-08,2023,7,7600,16900,cao
2023-07-09,2023,7,7500,16800,cao
2023-07-10,2023,7,7800,16400,cao
2023-07-11,2023,7,7800,16400,cao
2023-07-12,2023,7,7700,16100,cao
2023-07-13,2023,7,7700,16100,cao
2023-07-14,2023,7,7500,15800,cao
2023-07-15,2023,7,7200,15900,cao
2023-07-16,2023,7,7300,15700,cao
2023-07-17,2023,7,7500,15800,cao
2023-07-18,2023,7,7800,15700,cao
2023-07-19,2023,7,7800,15600,cao
2023-07-20,2023,7,7600,15900,cao
2023-07-21,2023,7,7600,15500,cao
2023-07-22,2023,7,7600,15600,cao
2023-07-23,2023,7,7500,15800,cao
2023-07-24,2023,7,7500,15700,cao
2023-07-25,2023,7,7400,15600,cao
2023-07-26,2023,7,7600,15300,cao
2023-07-27,2023,7,7400,15600,cao
2023-07-28,2023,7,7700,15600,cao
2023-07-29,2023,7,7800,15300,cao
2023-07-30,2023,7,7900,15100,cao
2023-07-31,2023,7,7900,14800,cao
2023-08-01,2023,8,7800,14700,cao
2023-08-02,2023,8,7700,14900,cao
2023-08-03,2023,8,7600,15100,cao
2023-08-04,2023,8,7600,15300,cao
2023-08-05,2023,8,7600,15600,cao
2023-08-06,2023,8,7500,15900,cao
2023-08-07,2023,8,7800,16000,cao
2023-08-08,2023,8,7500,16300,cao
2023-08-09,2023,8,7400,16600,cao
2023-08-10,2023,8,7300,16800,cao
2023-08-11,2023,8,7400,17100,cao
2023-08-12,2023,8,7300,16700,cao
2023-08-13,2023,8,7100,16600,cao
2023-08-14,2023,8,6900,16600,cao
2023-08-15,2023,8,7100,16900,cao
2023-08-16,2023,8,6900,16800,cao
2023-08-17,2023,8,6900,16600,cao
2023-08-18,2023,8,7100,16800,cao
2023-08-19,2023,8,6900,17100,cao
2023-08-20,2023,8,7000,17400,cao
2023-08-21,2023,8,6800,17000,cao
2023-08-22,2023,8,6600,17400,cao
2023-08-23,2023,8,7000,17200,cao
2023-08-24,2023,8,6800,17200,cao
2023-08-25,2023,8,7100,17100,cao
2023-08-26,2023,8,6900,16800,cao
2023-08-27,2023,8,7000,17100,cao
2023-08-28,2023,8,6900,17000,cao
2023-08-29,2023,8,7100,17200,cao
2023-08-30,2023,8,7200,16800,cao
2023-08-31,2023,8,7300,16400,cao
2023-09-01,2023,9,7300,16000,cao
2023-09-02,2023,9,7300,16300,cao
2023-09-03,2023,9,7300,16100,cao
2023-09-04,2023,9,7300,16100,cao
2023-09-05,2023,9,7600,15800,cao
2023-09-06,2023,9,7700,15500,cao
2023-09-07,2023,9,7500,15200,cao
2023-09-08,2023,9,7700,15400,cao
2023-09-09,2023,9,7500,15700,cao
2023-09-10,2023,9,7300,15800,cao
2023-09-11,2023,9,7600,16100,cao
2023-09-12,2023,9,7700,15800,cao
2023-09-13,2023,9,7500,16200,cao
2023-09-14,2023,9,7400,15800,cao
2023-09-15,2023,9,7500,15800,cao
2023-09-16,2023,9,7600,15600,cao
2023-09-17,2023,9,7900,15300,cao
2023-09-18,2023,9,7700,15000,cao
2023-09-19,2023,9,8000,15200,cao
2023-09-20,2023,9,7900,15100,cao
2023-09-21,2023,9,8000,15200,cao
2023-09-22,2023,9,7900,15200,cao
2023-09-23,2023,9,7900,15400,cao
2023-09-24,2023,9,8100,15000,cao
2023-09-25,2023,9,8300,15200,cao
2023-09-26,2023,9,8500,15400,cao
2023-09-27,2023,9,8200,15500,cao
2023-09-28,2023,9,8400,15600,cao
2023-09-29,2023,9,8600,15600,cao
2023-09-30,2023,9,8600,15800,cao
2023-10-01,2023,10,8500,16000,thap_vu
2023-10-02,2023,10,8500,16000,thap_vu
2023-10-03,2023,10,8800,16000,thap_vu
2023-10-04,2023,10,8600,16300,thap_vu
2023-10-05,2023,10,8500,16200,thap_vu
2023-10-06,2023,10,8400,15900,thap_vu
2023-10-07,2023,10,8300,16000,thap_vu
2023-10-08,2023,10,8300,15800,thap_vu
2023-10-09,2023,10,8300,15700,thap_vu
2023-10-10,2023,10,8200,15700,thap_vu
2023-10-11,2023,10,8500,15500,thap_vu
2023-10-12,2023,10,8800,15300,thap_vu
2023-10-13,2023,10,8700,15100,thap_vu
2023-10-14,2023,10,8700,14800,thap_vu
2023-10-15,2023,10,8800,15100,thap_vu
2023-10-16,2023,10,8600,15000,thap_vu
2023-10-17,2023,10,8900,15000,thap_vu
2023-10-18,2023,10,8900,15000,thap_vu
2023-10-19,2023,10,8800,15400,thap_vu
2023-10-20,2023,10,9100,15700,thap_vu
2023-10-21,2023,10,9000,15500,thap_vu
2023-10-22,2023,10,9100,16000,thap_vu
2023-10-23,2023,10,9000,16300,thap_vu
2023-10-24,2023,10,8700,16300,thap_vu
2023-10-25,2023,10,8800,16100,thap_vu
2023-10-26,2023,10,9100,16500,thap_vu
2023-10-27,2023,10,9300,16800,thap_vu
2023-10-28,2023,10,9500,16400,thap_vu
2023-10-29,2023,10,9400,16800,thap_vu
2023-10-30,2023,10,9300,16600,thap_vu
2023-10-31,2023,10,9400,16900,thap_vu
2023-11-01,2023,11,9500,16700,thap_vu
2023-11-02,2023,11,9300,17100,thap_vu
2023-11-03,2023,11,9300,17400,thap_vu
2023-11-04,2023,11,9200,17100,thap_vu
2023-11-05,2023,11,9000,17100,thap_vu
2023-11-06,2023,11,9100,17300,thap_vu
2023-11-07,2023,11,8900,17200,thap_vu
2023-11-08,2023,11,9000,17000,thap_vu
2023-11-09,2023,11,8800,17400,thap_vu
2023-11-10,2023,11,8800,17600,thap_vu
2023-11-11,2023,11,8900,17600,thap_vu
2023-11-12,2023,11,8700,17500,thap_vu
2023-11-13,2023,11,9000,17200,thap_vu
2023-11-14,2023,11,8800,16900,thap_vu
2023-11-15,2023,11,9100,16800,thap_vu
2023-11-16,2023,11,9100,16800,thap_vu
2023-11-17,2023,11,9200,16900,thap_vu
2023-11-18,2023,11,9000,17300,thap_vu
2023-11-19,2023,11,8800,17700,thap_vu
2023-11-20,2023,11,9000,17800,thap_vu
2023-11-21,2023,11,8900,17500,thap_vu
2023-11-22,2023,11,8700,17800,thap_vu
2023-11-23,2023,11,9000,18000,thap_vu
2023-11-24,2023,11,9000,18200,thap_vu
2023-11-25,2023,11,8800,18300,thap_vu
2023-11-26,2023,11,8600,18600,thap_vu
2023-11-27,2023,11,8900,18300,thap_vu
2023-11-28,2023,11,9200,18600,thap_vu
2023-11-29,2023,11,9300,18300,thap_vu
2023-11-30,2023,11,9200,18200,thap_vu
2023-12-01,2023,12,9200,18000,thap_vu
2023-12-02,2023,12,9300,18000,thap_vu
2023-12-03,2023,12,9500,18300,thap_vu
2023-12-04,2023,12,9600,18600,thap_vu
2023-12-05,2023,12,9900,18900,thap_vu
2023-12-06,2023,12,10100,19100,thap_vu
2023-12-07,2023,12,10100,19000,thap_vu
2023-12-08,2023,12,10100,19100,thap_vu
2023-12-09,2023,12,10100,19100,thap_vu
2023-12-10,2023,12,10200,19200,thap_vu
2023-12-11,2023,12,10500,18900,thap_vu
2023-12-12,2023,12,10300,18700,thap_vu
2023-12-13,2023,12,10000,18700,thap_vu
2023-12-14,2023,12,9800,18700,thap_vu
2023-12-15,2023,12,10000,18700,thap_vu
2023-12-16,2023,12,10000,18400,thap_vu
2023-12-17,2023,12,10000,18800,thap_vu
2023-12-18,2023,12,9800,19000,thap_vu
2023-12-19,2023,12,10100,19400,thap_vu
2023-12-20,2023,12,10300,19500,thap_vu
2023-12-21,2023,12,10200,19200,thap_vu
2023-12-22,2023,12,10400,19000,thap_vu
2023-12-23,2023,12,10200,19000,thap_vu
2023-12-24,2023,12,9900,19400,thap_vu
2023-12-25,2023,12,10200,19700,thap_vu
2023-12-26,2023,12,10100,19900,thap_vu
2023-12-27,2023,12,10300,20200,thap_vu
2023-12-28,2023,12,10400,20500,thap_vu
2023-12-29,2023,12,10600,20700,thap_vu
2023-12-30,2023,12,10400,20600,thap_vu
2023-12-31,2023,12,10400,21000,thap_vu
2024-01-01,2024,1,10300,21100,thap_vu
2024-01-02,2024,1,10300,21400,thap_vu
2024-01-03,2024,1,10400,21700,thap_vu
2024-01-04,2024,1,10700,21400,thap_vu
2024-01-05,2024,1,11000,21500,thap_vu
2024-01-06,2024,1,11200,21800,thap_vu
2024-01-07,2024,1,11500,21500,thap_vu
2024-01-08,2024,1,11600,21700,thap_vu
2024-01-09,2024,1,11800,22000,thap_vu
2024-01-10,2024,1,12000,22300,thap_vu
2024-01-11,2024,1,12100,22100,thap_vu
2024-01-12,2024,1,12200,22200,thap_vu
2024-01-13,2024,1,12100,22400,thap_vu
2024-01-14,2024,1,12100,22600,thap_vu
2024-01-15,2024,1,12000,22800,thap_vu
2024-01-16,2024,1,12000,23000,thap_vu
2024-01-17,2024,1,11700,23100,thap_vu
2024-01-18,2024,1,11500,22700,thap_vu
2024-01-19,2024,1,11400,22900,thap_vu
2024-01-20,2024,1,11600,22500,thap_vu
2024-01-21,2024,1,11400,22700,thap_vu
2024-01-22,2024,1,11700,22500,thap_vu
2024-01-23,2024,1,11800,22300,thap_vu
2024-01-24,2024,1,11800,22300,thap_vu
2024-01-25,2024,1,11500,22300,thap_vu
2024-01-26,2024,1,11200,22400,thap_vu
2024-01-27,2024,1,11300,22000,thap_vu
2024-01-28,2024,1,11200,22400,thap_vu
2024-01-29,2024,1,10900,22300,thap_vu
2024-01-30,2024,1,11000,21900,thap_vu
2024-01-31,2024,1,11200,21900,thap_vu
2024-02-01,2024,2,11500,21400,thap_vu
2024-02-02,2024,2,11700,21100,thap_vu
2024-02-03,2024,2,11500,21400,thap_vu
2024-02-04,2024,2,11400,21300,thap_vu
2024-02-05,2024,2,11300,21600,thap_vu
2024-02-06,2024,2,11400,21700,thap_vu
2024-02-07,2024,2,11200,21300,thap_vu
2024-02-08,2024,2,11000,21000,thap_vu
2024-02-09,2024,2,11000,20500,thap_vu
2024-02-10,2024,2,11200,20700,thap_vu
2024-02-11,2024,2,11100,20800,thap_vu
2024-02-12,2024,2,11000,20900,thap_vu
2024-02-13,2024,2,10800,21100,thap_vu
2024-02-14,2024,2,10800,20900,thap_vu
2024-02-15,2024,2,10800,21000,thap_vu
2024-02-16,2024,2,10800,20800,thap_vu
2024-02-17,2024,2,10500,20500,thap_vu
2024-02-18,2024,2,10500,20800,thap_vu
2024-02-19,2024,2,10300,20500,thap_vu
2024-02-20,2024,2,10200,20900,thap_vu
2024-02-21,2024,2,10000,21100,thap_vu
2024-02-22,2024,2,10100,20800,thap_vu
2024-02-23,2024,2,10200,20300,thap_vu
2024-02-24,2024,2,10000,20400,thap_vu
2024-02-25,2024,2,10200,20100,thap_vu
2024-02-26,2024,2,10400,19800,thap_vu
2024-02-27,2024,2,10200,19700,thap_vu
2024-02-28,2024,2,10400,19400,thap_vu
2024-02-29,2024,2,10600,19100,thap_vu
2024-03-01,2024,3,10700,18800,thap_vu
2024-03-02,2024,3,10500,18600,thap_vu
2024-03-03,2024,3,10500,18800,thap_vu
2024-03-04,2024,3,10600,19100,thap_vu
2024-03-05,2024,3,10800,19300,thap_vu
2024-03-06,2024,3,10900,19600,thap_vu
2024-03-07,2024,3,10700,19600,thap_vu
2024-03-08,2024,3,10600,19100,thap_vu
2024-03-09,2024,3,10800,18800,thap_vu
2024-03-10,2024,3,10700,18800,thap_vu
2024-03-11,2024,3,10600,18700,thap_vu
2024-03-12,2024,3,10800,18700,thap_vu
2024-03-13,2024,3,10900,18800,thap_vu
2024-03-14,2024,3,11000,18900,thap_vu
2024-03-15,2024,3,11000,18700,thap_vu
2024-03-16,2024,3,10800,18500,thap_vu
2024-03-17,2024,3,10800,18300,thap_vu
2024-03-18,2024,3,10800,18200,thap_vu
2024-03-19,2024,3,10800,18100,thap_vu
2024-03-20,2024,3,10800,18300,thap_vu
2024-03-21,2024,3,11000,18100,thap_vu
2024-03-22,2024,3,11000,17900,thap_vu
2024-03-23,2024,3,10700,18100,thap_vu
2024-03-24,2024,3,10500,18300,thap_vu
2024-03-25,2024,3,10600,18300,thap_vu
2024-03-26,2024,3,10400,18300,thap_vu
2024-03-27,2024,3,10500,18100,thap_vu
2024-03-28,2024,3,10800,17700,thap_vu
2024-03-29,2024,3,11000,17700,thap_vu
2024-03-30,2024,3,10800,17700,thap_vu
2024-03-31,2024,3,10800,18100,thap_vu
2024-04-01,2024,4,10600,17700,cao
2024-04-02,2024,4,10700,17300,cao
2024-04-03,2024,4,10700,17000,cao
2024-04-04,2024,4,10700,16700,cao
2024-04-05,2024,4,10400,16600,cao
2024-04-06,2024,4,10300,16300,cao
2024-04-07,2024,4,10100,16300,cao
2024-04-08,2024,4,10100,16100,cao
2024-04-09,2024,4,10200,15900,cao
2024-04-10,2024,4,9900,16000,cao
2024-04-11,2024,4,9900,15700,cao
2024-04-12,2024,4,9800,15400,cao
2024-04-13,2024,4,9500,15200,cao
2024-04-14,2024,4,9600,15100,cao
2024-04-15,2024,4,9300,15300,cao
2024-04-16,2024,4,9200,15400,cao
2024-04-17,2024,4,9000,15700,cao
2024-04-18,2024,4,9000,15500,cao
2024-04-19,2024,4,9200,15600,cao
2024-04-20,2024,4,9300,15700,cao
2024-04-21,2024,4,9100,15600,cao
2024-04-22,2024,4,8900,15300,cao
2024-04-23,2024,4,8600,15700,cao
2024-04-24,2024,4,8600,15900,cao
2024-04-25,2024,4,8500,15900,cao
2024-04-26,2024,4,8300,15700,cao
2024-04-27,2024,4,8600,15600,cao
2024-04-28,2024,4,8700,15700,cao
2024-04-29,2024,4,9000,15600,cao
2024-04-30,2024,4,9200,15200,cao
2024-05-01,2024,5,8900,15600,cao
2024-05-02,2024,5,9100,15300,cao
2024-05-03,2024,5,9000,15300,cao
2024-05-04,2024,5,8700,15400,cao
2024-05-05,2024,5,8900,15100,cao
2024-05-06,2024,5,9100,14900,cao
2024-05-07,2024,5,9200,14500,cao
2024-05-08,2024,5,9000,14200,cao
2024-05-09,2024,5,9100,14000,cao
2024-05-10,2024,5,8800,14300,cao
2024-05-11,2024,5,8500,14300,cao
2024-05-12,2024,5,8200,14000,cao
2024-05-13,2024,5,8400,14100,cao
2024-05-14,2024,5,8200,13800,cao
2024-05-15,2024,5,8300,13400,cao
2024-05-16,2024,5,8300,13700,cao
2024-05-17,2024,5,8300,13700,cao
2024-05-18,2024,5,8600,13600,cao
2024-05-19,2024,5,8700,13800,cao
2024-05-20,2024,5,8700,13800,cao
2024-05-21,2024,5,8700,13700,cao
2024-05-22,2024,5,8700,13600,cao
2024-05-23,2024,5,8500,13300,cao
2024-05-24,2024,5,8300,13600,cao
2024-05-25,2024,5,8300,13500,cao
2024-05-26,2024,5,8200,13400,cao
2024-05-27,2024,5,8100,13800,cao
2024-05-28,2024,5,7900,14200,cao
2024-05-29,2024,5,7800,13800,cao
2024-05-30,2024,5,7900,13800,cao
2024-05-31,2024,5,7900,13800,cao
2024-06-01,2024,6,7900,13600,cao
2024-06-02,2024,6,7600,14000,cao
2024-06-03,2024,6,7500,13600,cao
2024-06-04,2024,6,7200,13600,cao
2024-06-05,2024,6,7300,13400,cao
2024-06-06,2024,6,7100,13400,cao
2024-06-07,2024,6,6800,13600,cao
2024-06-08,2024,6,6600,14000,cao
2024-06-09,2024,6,6700,13900,cao
2024-06-10,2024,6,6500,14200,cao
2024-06-11,2024,6,6500,13800,cao
2024-06-12,2024,6,6400,13900,cao
2024-06-13,2024,6,6200,13900,cao
2024-06-14,2024,6,5900,13600,cao
2024-06-15,2024,6,6000,13200,cao
2024-06-16,2024,6,6300,13200,cao
2024-06-17,2024,6,6600,13300,cao
2024-06-18,2024,6,6900,13100,cao
2024-06-19,2024,6,7100,13000,cao
2024-06-20,2024,6,7200,13300,cao
2024-06-21,2024,6,7400,13500,cao
2024-06-22,2024,6,7400,13400,cao
2024-06-23,2024,6,7700,13800,cao
2024-06-24,2024,6,7800,13600,cao
2024-06-25,2024,6,8000,13300,cao
2024-06-26,2024,6,7800,13000,cao
2024-06-27,2024,6,8000,13000,cao
2024-06-28,2024,6,7700,13000,cao
2024-06-29,2024,6,7600,13300,cao
2024-06-30,2024,6,7400,13300,cao
2024-07-01,2024,7,7200,13100,cao
2024-07-02,2024,7,7500,13100,cao
2024-07-03,2024,7,7300,13200,cao
2024-07-04,2024,7,7200,13100,cao
2024-07-05,2024,7,7400,12700,cao
2024-07-06,2024,7,7100,13100,cao
2024-07-07,2024,7,7400,12700,cao
2024-07-08,2024,7,7700,12600,cao
2024-07-09,2024,7,7600,12600,cao
2024-07-10,2024,7,7500,12300,cao
2024-07-11,2024,7,7600,12500,cao
2024-07-12,2024,7,7500,12900,cao
2024-07-13,2024,7,7600,13000,cao
2024-07-14,2024,7,7300,13000,cao
2024-07-15,2024,7,7400,12700,cao
2024-07-16,2024,7,7100,13000,cao
2024-07-17,2024,7,7300,12900,cao
2024-07-18,2024,7,7400,12800,cao
2024-07-19,2024,7,7700,12600,cao
2024-07-20,2024,7,7500,12400,cao
2024-07-21,2024,7,7200,12100,cao
2024-07-22,2024,7,7000,12300,cao
2024-07-23,2024,7,7100,12300,cao
2024-07-24,2024,7,7400,12300,cao
2024-07-25,2024,7,7200,12300,cao
2024-07-26,2024,7,7000,12000,cao
2024-07-27,2024,7,6900,11800,cao
2024-07-28,2024,7,6800,12000,cao
2024-07-29,2024,7,6700,12400,cao
2024-07-30,2024,7,7000,12400,cao
2024-07-31,2024,7,7200,12800,cao
2024-08-01,2024,8,7500,12500,cao
2024-08-02,2024,8,7600,12900,cao
2024-08-03,2024,8,7500,13200,cao
2024-08-04,2024,8,7700,13100,cao
2024-08-05,2024,8,7900,13100,cao
2024-08-06,2024,8,8000,13300,cao
2024-08-07,2024,8,8200,13700,cao
2024-08-08,2024,8,8100,14100,cao
2024-08-09,2024,8,8300,14100,cao
2024-08-10,2024,8,8000,13900,cao
2024-08-11,2024,8,8100,13900,cao
2024-08-12,2024,8,8400,14000,cao
2024-08-13,2024,8,8400,13900,cao
2024-08-14,2024,8,8100,13700,cao
2024-08-15,2024,8,7900,13700,cao
2024-08-16,2024,8,7900,13600,cao
2024-08-17,2024,8,8100,13500,cao
2024-08-18,2024,8,8000,13500,cao
2024-08-19,2024,8,8100,13300,cao
2024-08-20,2024,8,8400,13100,cao
2024-08-21,2024,8,8100,12900,cao
2024-08-22,2024,8,8000,13000,cao
2024-08-23,2024,8,7700,13100,cao
2024-08-24,2024,8,7500,13300,cao
2024-08-25,2024,8,7600,13200,cao
2024-08-26,2024,8,7400,12900,cao
2024-08-27,2024,8,7500,13000,cao
2024-08-28,2024,8,7700,13300,cao
2024-08-29,2024,8,7800,13500,cao
2024-08-30,2024,8,7600,13500,cao
2024-08-31,2024,8,7800,13500,cao
2024-09-01,2024,9,7700,13200,cao
2024-09-02,2024,9,7600,13000,cao
2024-09-03,2024,9,7900,13100,cao
2024-09-04,2024,9,8200,12900,cao
2024-09-05,2024,9,8300,12700,cao
2024-09-06,2024,9,8200,12600,cao
2024-09-07,2024,9,7900,12700,cao
2024-09-08,2024,9,7800,12800,cao
2024-09-09,2024,9,7500,13300,cao
2024-09-10,2024,9,7800,13300,cao
2024-09-11,2024,9,7900,13100,cao
2024-09-12,2024,9,7600,13000,cao
2024-09-13,2024,9,7700,13000,cao
2024-09-14,2024,9,7900,12700,cao
2024-09-15,2024,9,8000,12400,cao
2024-09-16,2024,9,8300,12700,cao
2024-09-17,2024,9,8000,13000,cao
2024-09-18,2024,9,8200,12900,cao
2024-09-19,2024,9,8000,13300,cao
2024-09-20,2024,9,8000,13000,cao
2024-09-21,2024,9,7700,13100,cao
2024-09-22,2024,9,7600,12800,cao
2024-09-23,2024,9,7800,13100,cao
2024-09-24,2024,9,8000,13000,cao
2024-09-25,2024,9,7900,13400,cao
2024-09-26,2024,9,8100,13200,cao
2024-09-27,2024,9,8100,13300,cao
2024-09-28,2024,9,8100,13400,cao
2024-09-29,2024,9,8200,13200,cao
2024-09-30,2024,9,7900,13600,cao
2024-10-01,2024,10,7800,13300,thap_vu
2024-10-02,2024,10,7900,13100,thap_vu
2024-10-03,2024,10,7800,13200,thap_vu
2024-10-04,2024,10,7900,13500,thap_vu
2024-10-05,2024,10,8000,13700,thap_vu
2024-10-06,2024,10,7800,13500,thap_vu
2024-10-07,2024,10,8100,13900,thap_vu
2024-10-08,2024,10,7800,14000,thap_vu
2024-10-09,2024,10,8000,13800,thap_vu
2024-10-10,2024,10,7900,14000,thap_vu
2024-10-11,2024,10,7800,14000,thap_vu
2024-10-12,2024,10,7700,13800,thap_vu
2024-10-13,2024,10,7700,14000,thap_vu
2024-10-14,2024,10,7700,13800,thap_vu
2024-10-15,2024,10,7500,14000,thap_vu
2024-10-16,2024,10,7400,13700,thap_vu
2024-10-17,2024,10,7500,13900,thap_vu
2024-10-18,2024,10,7900,14000,thap_vu
2024-10-19,2024,10,8100,13700,thap_vu
2024-10-20,2024,10,7900,13900,thap_vu
2024-10-21,2024,10,7800,13900,thap_vu
2024-10-22,2024,10,7800,13800,thap_vu
2024-10-23,2024,10,7800,14100,thap_vu
2024-10-24,2024,10,7800,14500,thap_vu
2024-10-25,2024,10,7800,14300,thap_vu
2024-10-26,2024,10,8000,14400,thap_vu
2024-10-27,2024,10,7900,14200,thap_vu
2024-10-28,2024,10,7900,14500,thap_vu
2024-10-29,2024,10,7800,14300,thap_vu
2024-10-30,2024,10,8100,14800,thap_vu
2024-10-31,2024,10,8100,14500,thap_vu
2024-11-01,2024,11,8000,15000,thap_vu
2024-11-02,2024,11,7900,14900,thap_vu
2024-11-03,2024,11,7700,15200,thap_vu
2024-11-04,2024,11,7700,15000,thap_vu
2024-11-05,2024,11,8000,14800,thap_vu
2024-11-06,2024,11,8300,15200,thap_vu
2024-11-07,2024,11,8600,15400,thap_vu
2024-11-08,2024,11,8900,15300,thap_vu
2024-11-09,2024,11,9000,15000,thap_vu
2024-11-10,2024,11,8900,15300,thap_vu
2024-11-11,2024,11,9000,15400,thap_vu
2024-11-12,2024,11,9100,15400,thap_vu
2024-11-13,2024,11,9300,15300,thap_vu
2024-11-14,2024,11,9500,15400,thap_vu
2024-11-15,2024,11,9600,15600,thap_vu
2024-11-16,2024,11,9400,16000,thap_vu
2024-11-17,2024,11,9700,15700,thap_vu
2024-11-18,2024,11,9700,15500,thap_vu
2024-11-19,2024,11,9500,15300,thap_vu
2024-11-20,2024,11,9800,15500,thap_vu
2024-11-21,2024,11,9500,15900,thap_vu
2024-11-22,2024,11,9400,16000,thap_vu
2024-11-23,2024,11,9200,16100,thap_vu
2024-11-24,2024,11,9400,16300,thap_vu
2024-11-25,2024,11,9700,16600,thap_vu
2024-11-26,2024,11,9700,16400,thap_vu
2024-11-27,2024,11,9900,16800,thap_vu
2024-11-28,2024,11,9700,17000,thap_vu
2024-11-29,2024,11,9800,16800,thap_vu
2024-11-30,2024,11,9500,16500,thap_vu
2024-12-01,2024,12,9400,16300,thap_vu
2024-12-02,2024,12,9200,16500,thap_vu
2024-12-03,2024,12,9400,16800,thap_vu
2024-12-04,2024,12,9500,17200,thap_vu
2024-12-05,2024,12,9400,16800,thap_vu
2024-12-06,2024,12,9400,16600,thap_vu
2024-12-07,2024,12,9400,16600,thap_vu
2024-12-08,2024,12,9500,16900,thap_vu
2024-12-09,2024,12,9800,17000,thap_vu
2024-12-10,2024,12,9700,17000,thap_vu
2024-12-11,2024,12,9900,16900,thap_vu
2024-12-12,2024,12,10100,16900,thap_vu
2024-12-13,2024,12,10400,17200,thap_vu
2024-12-14,2024,12,10300,17500,thap_vu
2024-12-15,2024,12,10300,17800,thap_vu
2024-12-16,2024,12,10500,17800,thap_vu
2024-12-17,2024,12,10400,18000,thap_vu
2024-12-18,2024,12,10200,17800,thap_vu
2024-12-19,2024,12,10000,17500,thap_vu
2024-12-20,2024,12,9800,17500,thap_vu
2024-12-21,2024,12,9600,17400,thap_vu
2024-12-22,2024,12,9400,17500,thap_vu
2024-12-23,2024,12,9600,17700,thap_vu
2024-12-24,2024,12,9600,17600,thap_vu
2024-12-25,2024,12,9800,17700,thap_vu
2024-12-26,2024,12,9700,17300,thap_vu
2024-12-27,2024,12,9800,17000,thap_vu
2024-12-28,2024,12,9800,17300,thap_vu
2024-12-29,2024,12,9500,17100,thap_vu
2024-12-30,2024,12,9700,17200,thap_vu
2024-12-31,2024,12,9900,17300,thap_vu
2025-01-01,2025,1,9900,17700,thap_vu
2025-01-02,2025,1,9900,17800,thap_vu
2025-01-03,2025,1,9900,18200,thap_vu
2025-01-04,2025,1,10000,18600,thap_vu
2025-01-05,2025,1,10000,19000,thap_vu
2025-01-06,2025,1,9900,19100,thap_vu
2025-01-07,2025,1,9700,19100,thap_vu
2025-01-08,2025,1,9700,19200,thap_vu
2025-01-09,2025,1,9800,19500,thap_vu
2025-01-10,2025,1,9800,19500,thap_vu
2025-01-11,2025,1,9900,19900,thap_vu
2025-01-12,2025,1,9700,20300,thap_vu
2025-01-13,2025,1,9700,20400,thap_vu
2025-01-14,2025,1,9900,20800,thap_vu
2025-01-15,2025,1,10100,21300,thap_vu
2025-01-16,2025,1,10000,21200,thap_vu
2025-01-17,2025,1,10000,21600,thap_vu
2025-01-18,2025,1,10200,21400,thap_vu
2025-01-19,2025,1,10500,21300,thap_vu
2025-01-20,2025,1,10900,21400,thap_vu
2025-01-21,2025,1,11000,21200,thap_vu
2025-01-22,2025,1,10900,21500,thap_vu
2025-01-23,2025,1,10800,21700,thap_vu
2025-01-24,2025,1,10800,21500,thap_vu
2025-01-25,2025,1,11000,21600,thap_vu
2025-01-26,2025,1,11000,21600,thap_vu
2025-01-27,2025,1,11300,21900,thap_vu
2025-01-28,2025,1,11300,22000,thap_vu
2025-01-29,2025,1,11600,21700,thap_vu
2025-01-30,2025,1,11800,21700,thap_vu
2025-01-31,2025,1,12200,22200,thap_vu
2025-02-01,2025,2,12100,22200,thap_vu
2025-02-02,2025,2,12200,22500,thap_vu
2025-02-03,2025,2,12400,22700,thap_vu
2025-02-04,2025,2,12400,22500,thap_vu
2025-02-05,2025,2,12700,22500,thap_vu
2025-02-06,2025,2,12900,22200,thap_vu
2025-02-07,2025,2,13100,22000,thap_vu
2025-02-08,2025,2,13200,22000,thap_vu
2025-02-09,2025,2,13100,22200,thap_vu
2025-02-10,2025,2,12900,21900,thap_vu
2025-02-11,2025,2,12900,22200,thap_vu
2025-02-12,2025,2,13000,22000,thap_vu
2025-02-13,2025,2,12800,21800,thap_vu
2025-02-14,2025,2,12700,22200,thap_vu
2025-02-15,2025,2,13000,22600,thap_vu
2025-02-16,2025,2,13100,22500,thap_vu
2025-02-17,2025,2,13100,22400,thap_vu
2025-02-18,2025,2,13400,22100,thap_vu
2025-02-19,2025,2,13700,21800,thap_vu
2025-02-20,2025,2,13400,21500,thap_vu
2025-02-21,2025,2,13300,21500,thap_vu
2025-02-22,2025,2,13100,21400,thap_vu
2025-02-23,2025,2,13300,21400,thap_vu
2025-02-24,2025,2,13100,21400,thap_vu
2025-02-25,2025,2,12800,21300,thap_vu
2025-02-26,2025,2,12800,21600,thap_vu
2025-02-27,2025,2,12700,21600,thap_vu
2025-02-28,2025,2,12800,21900,thap_vu
